ЦИКАДА	["4609-N", "4203-N", "146129-N"]	['НАСЕКОМОЕ', 'ВРЕДНОЕ НАСЕКОМОЕ', 'ВРЕДНЫЙ ОРГАНИЗМ']
ЦИМБАЛИСТ	["1413-N", "1431-N", "6499-N"]	['АРТИСТ', 'МУЗЫКАНТ', 'МУЗЫКАНТ-ИСПОЛНИТЕЛЬ']
ЧАВКАНЬЕ	["114103-N", "107093-N"]	['ИЗДАВАТЬ, ИСПУСКАТЬ', 'ИЗДАТЬ ЗВУК']
ЧАСОСЛОВ	["114322-N", "2372-N", "3790-N"]	['БОГОСЛУЖЕБНАЯ КНИГА', 'РЕЛИГИОЗНАЯ ЛИТЕРАТУРА', 'КНИГА (ИЗДАНИЕ)']
ЧАХОТКА	["4658-N", "1054-N", "4727-N"]	['СОЦИАЛЬНО-ОПАСНОЕ ЗАБОЛЕВАНИЕ', 'ИНФЕКЦИОННАЯ БОЛЕЗНЬ', 'ТУБЕРКУЛЕЗ']
ЧАХОТКА	["9462-N", "145294-N"]	['БОЛЕЗНИ ОРГАНОВ ДЫХАНИЯ', 'БОЛЕЗНЬ ЛЕГКИХ']
ЧЕПЕЦ	["3510-N", "108091-N", "108795-N"]	['ГОЛОВНОЙ УБОР', 'ЖЕНСКАЯ ОДЕЖДА', 'ЖЕНСКИЙ ГОЛОВНОЙ УБОР']
ЧЕПЕЦ	["2176-N"]	['ДЕТСКАЯ ОДЕЖДА']
ЧЕРЕПОК	["107217-N", "107131-N"]	['ОБЛОМОК (КУСОК)', 'КУСОК (ОТДЕЛЬНАЯ ЧАСТЬ)']
ЧЕРЛИДЕРША	["1626-N", "150555-N"]	['СПОРТСМЕН', 'ЧЕЛОВЕК ПО СФЕРЕ ДЕЯТЕЛЬНОСТИ']
ЧЕЧЕТ	["107876-N", "144174-N"]	['САМЕЦ (ЖИВОТНОЕ)', 'ЖИВОТНОЕ']
ЧЕЧЕТ	["5681-N"]	['ДИКАЯ ПТИЦА']
ЧИЖИК	["963-N", "144174-N"]	['ПТИЦА', 'ЖИВОТНОЕ']
ЧИРЛИДЕРША	["1626-N", "150555-N"]	['СПОРТСМЕН', 'ЧЕЛОВЕК ПО СФЕРЕ ДЕЯТЕЛЬНОСТИ']
ЧИСТИК	["9355-N", "9357-N", "5349-N"]	['МОРСКОЕ ЖИВОТНОЕ', 'МОРСКАЯ ПТИЦА', 'ВОДОПЛАВАЮЩАЯ ПТИЦА']
ЧУБ	["108783-N", "121266-N"]	['ПРЯДЬ ВОЛОС', 'ПУК, ПУЧОК']
ЧУМКА	["2046-N", "1054-N"]	['ВИРУСНАЯ БОЛЕЗНЬ', 'ИНФЕКЦИОННАЯ БОЛЕЗНЬ']
ЧУМКА	["616-N", "2143-N"]	['БОЛЕЗНЬ', 'БОЛЕЗНЬ ЖИВОТНОГО']
ШАЛОПАЙ	["111351-N", "111352-N"]	['ЛЕНТЯЙ', 'БЕЗДЕЛЬНИК']
ШАШИСТ	["1626-N", "150555-N"]	['СПОРТСМЕН', 'ЧЕЛОВЕК ПО СФЕРЕ ДЕЯТЕЛЬНОСТИ']
ШАШИСТ	["106857-N", "110092-N", "135736-N"]	['УЧАСТНИК', 'ИГРОК, УЧАСТНИК ИГРЫ', 'СТОРОНА (ГРУППА ЛИЦ)']
ШЕЛКОВОДСТВО	["2043-N", "133163-N", "52-N"]	['ОТРАСЛЬ ЭКОНОМИКИ', 'ОТРАСЛЬ, ПРОИЗВОДЯЩАЯ ТОВАРЫ', 'СЕЛЬСКОЕ ХОЗЯЙСТВО']
ШЕСТИЛЕТИЕ	["106731-N"]	['ПЕРИОД ВРЕМЕНИ']
ШЕСТИЛЕТИЕ	["6950-N", "125912-N"]	['ПАМЯТНАЯ ДАТА', 'ГОДОВЩИНА (КАЛЕНДАРНАЯ ДАТА)']
ШИНОМОНТАЖНИК	["134745-N", "110149-N"]	['АВТОМЕХАНИК', 'МЕХАНИК (РАБОТНИК)']
ШИРИНКА	["106509-N", "133133-N", "147133-N"]	['СОСТАВНАЯ ЧАСТЬ', 'ДЕТАЛЬ ОДЕЖДЫ', 'ФИЗИЧЕСКИЙ ОБЪЕКТ']
ШЛАКОБЛОК	["147491-N", "61-N"]	['СТРОИТЕЛЬНЫЙ БЛОК', 'СТРОИТЕЛЬНЫЕ МАТЕРИАЛЫ']
ШЛЕМОФОН	["2563-N", "144127-N"]	['ТЕЛЕФОННОЕ ОБОРУДОВАНИЕ', 'ТЕЛЕКОММУНИКАЦИОННОЕ ОБОРУДОВАНИЕ']
ШЛЕМОФОН	["108326-N", "108324-N"]	['ШЛЕМ (ГОЛОВНОЙ УБОР)', 'ЗАЩИТНЫЙ ГОЛОВНОЙ УБОР']
ШОМПОЛ	["107233-N", "106554-N"]	['СТЕРЖЕНЬ (ПРЕДМЕТ)', 'ПРЕДМЕТ, ВЕЩЬ']
ШПАЖКА	["148232-N", "111779-N"]	['СЕРВИРОВОЧНЫЙ ПРИБОР', 'КУХОННАЯ УТВАРЬ']
ШПАТЕЛЬ	["106553-N", "128509-N", "3203-N"]	['ПРИСПОСОБЛЕНИЕ, ИНСТРУМЕНТ', 'СТРОИТЕЛЬНЫЙ ИНСТРУМЕНТ', 'СТРОИТЕЛЬНОЕ ОБОРУДОВАНИЕ']
ШПАТЕЛЬ	["2977-N", "126891-N"]	['МЕДИЦИНСКОЕ ОБОРУДОВАНИЕ', 'МЕДИЦИНСКИЙ ИНСТРУМЕНТ']
ШПИЦ	["4454-N", "107743-N"]	['СОБАКА', 'КОМНАТНАЯ СОБАКА']
ШТАКЕТНИК	["107167-N", "107168-N"]	['ОГРАДА, ОГРАЖДЕНИЕ', 'ЗАБОР (ОГРАДА)']
ШТРЕЙКБРЕХЕР	["152714-N"]	['ЧЕЛОВЕК ПО РОЛИ']
ШТРЕЙКБРЕХЕР	["2550-N"]	['РАБОТНИК']
ШУНТ	["109910-N", "8151-N", "109912-N"]	['ОРГАН КРОВЕНОСНОЙ СИСТЕМЫ', 'КРОВЕНОСНЫЙ СОСУД', 'СОСУДЫ ОРГАНИЗМА']
ЩИТОВКА	["4203-N", "144174-N", "4609-N", "146129-N", "4202-N"]	['ВРЕДНОЕ НАСЕКОМОЕ', 'ЖИВОТНОЕ', 'НАСЕКОМОЕ', 'ВРЕДНЫЙ ОРГАНИЗМ', 'ВРЕДИТЕЛЬ РАСТЕНИЙ']
ЭКВАЙЕР	["138373-N", "1278-N"]	['КРЕДИТНАЯ ОРГАНИЗАЦИЯ', 'БАНК (ФИНАНСОВОЕ УЧРЕЖДЕНИЕ)']
ЭКЗОСКЕЛЕТ	["106553-N", "106555-N"]	['ПРИСПОСОБЛЕНИЕ, ИНСТРУМЕНТ', 'ТЕХНИЧЕСКОЕ УСТРОЙСТВО']
ЭКЗОСКЕЛЕТ	["106623-N", "107070-N"]	['ОПОРА, ОПОРНАЯ ЧАСТЬ', 'ОСТОВ, КАРКАС']
ЭКОНОМФАК	["764-N", "8355-N"]	['ВЫСШЕЕ УЧЕБНОЕ ЗАВЕДЕНИЕ', 'ФАКУЛЬТЕТ']
ЭКРАНОПЛАН	["145667-N", "211-N"]	['ВОЗДУШНЫЙ ЛЕТАТЕЛЬНЫЙ АППАРАТ', 'ЛЕТАТЕЛЬНЫЙ АППАРАТ']
ЭКСЛИБРИС	["124243-N", "107987-N"]	['ВИНЬЕТКА', 'УЗОР']
ЭЛАСТОМЕР	["108760-N", "3396-N"]	['ХИМИЧЕСКОЕ СОЕДИНЕНИЕ', 'ПОЛИМЕРНОЕ СОЕДИНЕНИЕ']
ЭЛЕФАНТИАЗ	["3406-N", "106567-N", "106665-N", "616-N"]	['ПОВРЕЖДЕНИЕ ЗДОРОВЬЯ', 'ФИЗИЧЕСКОЕ САМОЧУВСТВИЕ', 'НАРУШИТЬ СОСТОЯНИЕ, ХОД', 'БОЛЕЗНЬ']
ЭЛЕФАНТИАЗ	["106639-N"]	['УВЕЛИЧИТЬСЯ']
ЭМФИЗЕМА	["4392-N", "129363-N"]	['ОПУХОЛЬ', 'УПЛОТНЕНИЕ, МЕСТО УПЛОТНЕНИЯ']
ЭНУРЕЗ	["125011-N", "107586-N", "9528-N"]	['ФИЗИОЛОГИЧЕСКИЙ ПРОЦЕСС', 'СИМПТОМ (ВНЕШНИЙ ПРИЗНАК)', 'КЛИНИЧЕСКИЙ СИМПТОМ']
ЭНУРЕЗ	["121118-N", "152812-N"]	['МОЧЕВЫДЕЛЕНИЕ', 'ЕСТЕСТВЕННЫЕ ОТПРАВЛЕНИЯ']
ЭПИЛЕПСИЯ	["3949-N", "616-N"]	['ПСИХИЧЕСКОЕ ЗАБОЛЕВАНИЕ', 'БОЛЕЗНЬ']
ЭПОЛЕТ	["4023-N", "116800-N", "117165-N"]	['ПОГОН', 'НАШИВКА НА ОДЕЖДЕ', 'ЗНАК РАЗЛИЧИЯ']
ЭСКАРП	["107567-N", "107564-N"]	['ОТКОС (НАКЛОННАЯ ПОВЕРХНОСТЬ)', 'ОТКОС НАСЫПИ']
ЭСКАРП	["145447-N", "124419-N", "107170-N"]	['ОБОРОНИТЕЛЬНОЕ ЗАГРАЖДЕНИЕ', 'ВОЕННО-ИНЖЕНЕРНОЕ СООРУЖЕНИЕ', 'ЗАГРАЖДЕНИЕ (ПРЕПЯТСТВИЕ ДЛЯ ДВИЖЕНИЯ)']
ЭТИЛ	["109088-N", "126350-N"]	['ХИМИЧЕСКИЙ РАДИКАЛ', 'ИОН']
ЭТОЛОГИЯ	["32-N", "4525-N"]	['БИОЛОГИЯ', 'ЗООЛОГИЯ']
ЭЯКУЛЯЦИЯ	["125011-N", "143048-N"]	['ФИЗИОЛОГИЧЕСКИЙ ПРОЦЕСС', 'БИОЛОГИЧЕСКИЙ ПРОЦЕСС']
ЭЯКУЛЯЦИЯ	["129769-N", "110908-N"]	['ВЫДЕЛИТЬ ИЗ СОСТАВА', 'УДАЛИТЬ НАРУЖУ']
ЯГЕЛЬ	["108663-N", "108454-N"]	['ЛИШАЙНИК', 'СПОРОВОЕ РАСТЕНИЕ']
ЯПОНИСТ	["117552-N", "112105-N", "9223-N"]	['ВОСТОКОВЕД', 'ФИЛОЛОГ', 'ИСТОРИК']
ЯТАГАН	["108562-N", "146046-N", "146854-N"]	['КИНЖАЛ', 'НОЖ (ХОЛОДНОЕ ОРУЖИЕ)', 'КЛИНКОВОЕ ОРУЖИЕ']
